,epoch,perpexity,val_loss
0,1.0,626.4066600221673,6.439999776839368
1,2.0,415.2665949036732,6.0289207113400884
2,3.0,310.2704509778278,5.737444339648992
3,4.0,263.8745565152727,5.575473825504913
4,5.0,235.50645285920228,5.461738313757099
5,6.0,217.56100306340153,5.38247928505802
6,7.0,204.74950898029059,5.321787324587644
7,8.0,195.20071366741445,5.2740283300553745
8,9.0,187.259125677992,5.232493356472779
9,10.0,181.13477592154328,5.199241372526192
10,11.0,175.97234640584864,5.170326859999046
11,12.0,171.20140318677971,5.142840659858514
12,13.0,167.2987696822485,5.119781254004282
13,14.0,164.00028434410007,5.099868161628184
14,15.0,160.57056299267282,5.078733490768767
15,16.0,158.70118655862365,5.067023104244322
16,17.0,156.13059269831814,5.050692789730929
17,18.0,154.33627397827755,5.039133819091532
18,19.0,152.8421922367954,5.029405965820478
19,20.0,151.87816890449653,5.023078679091929
20,21.0,150.7384355467868,5.0155461198739175
21,22.0,149.3748626459278,5.006459003160183
22,23.0,147.33560306909274,4.9927129987372565
23,24.0,145.97912811060948,4.983463653342336
24,25.0,145.1302825977096,4.977631839684328
25,26.0,144.10346445610304,4.970531544743557
26,27.0,144.03218576007157,4.970036786823584
27,28.0,142.45906553675977,4.959054699050664
28,29.0,141.52536956723267,4.952478991240513
29,30.0,140.25634569226435,4.943471788956898
30,31.0,139.5673962254466,4.938547611657249
31,32.0,138.92768860577357,4.9339535719085275
32,33.0,138.1882683510986,4.928617018809162
33,34.0,137.86819414527812,4.926298113855049
34,35.0,136.77785008266804,4.918358077478486
35,36.0,136.84136954705525,4.918822368441776
36,37.0,135.64682417075363,4.910054626893934
37,38.0,135.1435275917702,4.906337381022728
38,39.0,134.6154081947048,4.902421884616672
39,40.0,134.19953915584057,4.899327790521555
40,41.0,133.47982492172787,4.893950342238081
41,42.0,133.4181090980254,4.8934878746282875
42,43.0,132.8762446947699,4.8894182040294885
43,44.0,132.59170583719603,4.887274525548023
44,45.0,131.68501922047858,4.880412853004266
45,46.0,131.242389378582,4.877045914103504
46,47.0,130.94613999181533,4.8747860935571845
47,48.0,130.737107180008,4.873188491429218
48,49.0,130.56837767618953,4.871897056407393
49,50.0,130.26663117042838,4.869583359011446
50,51.0,129.97788978798457,4.86736435743662
51,52.0,129.47602282764217,4.863495712086762
52,53.0,129.05331972252606,4.860225650146242
53,54.0,129.17275085632872,4.861150662419797
54,55.0,128.2013830422272,4.8536023325892765
55,56.0,128.11857046761352,4.852956166917341
56,57.0,128.04809412983633,4.852405928738099
57,58.0,127.96710454786115,4.8517732351707235
58,59.0,127.41644979945089,4.847460854107835
59,60.0,127.38275100898699,4.847196341577549
60,61.0,127.26960828175413,4.846307736147048
61,62.0,126.84554764734301,4.842970186078431
62,63.0,126.79320294308963,4.842557436016584
63,64.0,126.64803121898163,4.841411831273417
64,65.0,127.1734002538947,4.845551511537081
65,66.0,126.5339307568859,4.840510499528218
66,67.0,126.57804207795078,4.84085905136492
67,68.0,126.35157419351994,4.839068292747647
68,69.0,126.44256898459065,4.839788204956504
69,70.0,126.59616952859061,4.841002252764113
70,71.0,126.76579369911215,4.84234123982992
71,72.0,126.44448481350246,4.839803356613206
72,73.0,126.56373598741501,4.840746023079662
73,74.0,126.43180752557738,4.8397030918725426
74,75.0,126.07159788715389,4.8368499827654885
75,76.0,126.27119595266461,4.83843194279771
76,77.0,126.41511120346482,4.839571025227469
77,78.0,126.09203919168537,4.837012110063564
78,79.0,126.05130739057543,4.836689025579945
79,80.0,126.04752949543521,4.836659054040313
80,81.0,125.75730369800257,4.834353888390643
81,82.0,126.0642774293895,4.836791915203645
82,83.0,126.12586392542788,4.837280328405936
83,84.0,125.97597122157599,4.8360911841743786
84,85.0,126.04167534088405,4.836612608937231
85,86.0,125.72893680008016,4.834128294354273
86,87.0,125.91461188140678,4.835603993739333
87,88.0,126.06465943942815,4.836794945478895
88,89.0,125.53841103747007,4.83261177578738
89,90.0,126.09822116126054,4.837061136299294
90,91.0,126.1055065879675,4.837118910439066
91,92.0,125.91229655914773,4.8355856055355195
92,93.0,125.97676463241537,4.836097482267048
93,94.0,126.51844105306404,4.840388076618443
94,95.0,126.08013625644314,4.83691770682316
95,96.0,125.82971167537077,4.834929498218996
96,97.0,125.7718169094746,4.834469288241388
97,98.0,126.06404060495974,4.83679003660126
98,99.0,125.8092867528664,4.834767163106578
99,100.0,126.10920746623813,4.837148257483982
